Date,UserName,Comment,Like
2025-03-31T05:47:56Z,@thewayman1353,"Semenjak menjadi anak yatim (kematian Ustad Jefri Al-Buchori pada tahun 2012), tingkah laku dia benar-benar berubah drastis. Apalagi ibunya/mantan istri almarhum yang diam-diam selingkuh dengan penyanyi (Kamu Ketahuan Pacaran Lagi) yang berakibat istri dari penyanyi itu minta pisah. Kasian aku sama armahum, merasa dirinya gagal jadi kepala keluarga. Andai dia tidak motoran dulu, pasti semua anggota keluarganya selamat dan tidak bertingkah aneh-aneh. RIP Ustad Jefri Al-Buchori!",0
2025-03-30T10:40:30Z,@Frans.Trades,mendingan gua dah yg meranin daripada abizar 😅,0
2025-03-30T04:34:04Z,@dedikpurwanto9842,Rachel Zeigler versi kearifan lokal.😂,0
2025-03-27T21:05:41Z,@nadhifaanasya39,awokawokawok,0
2025-03-27T12:57:23Z,@fy5721,"Mungkin ini penyebab produser film suka milih reza rahardian lagi reza rahardian lagi,  karena selalu save, baik secara acting maupun profesionalitas, Sekalinya pengen berkreasi dan berinovasi ya jadi begini 😅",22
2025-03-27T03:49:39Z,@rosmericantik_10,"Setuju bgt bgt bgt, si abidzar minimal ganteng muka nya ngomong gitu, sorry aja",1
2025-03-27T01:33:14Z,@Radinaa_27,"Kok remake mulu si, remake dari drakor lagi, gak malu tah?😅",0
2025-03-26T01:57:35Z,@ImV_ya07,Maaf 🙏 aku mampir krn judulnya lucu 😅😂,1
2025-03-25T01:01:34Z,@nagatoanura,"<a href=""https://www.youtube.com/watch?v=vFUT18yhMB8&amp;t=712"">11:52</a> 😮",1
2025-03-24T23:47:04Z,@umarhujrat5669,Bola <br>Wibu<br>K-pop,0
2025-03-24T22:37:42Z,@cbl-z5l,&quot;Rule ke tiga jangan macem&quot; sama kpopers dan kdrama lovers&quot;<br>Meanwhile om&quot; botak podcaster,0
2025-03-21T21:26:50Z,@ahmadramdanmubarok4417,Jangan cari gara2 sm catlovers,0
2025-03-21T13:12:26Z,@JavaPetShop,Makanya sekolah itu penting ya adik2,0
2025-03-18T15:11:57Z,@AdamPutraMahkota,Lagian abidzar ngapain jd aktor? Kan bapaknya ustadz emaknya ustadzah. Dunia perfilm an itu kan bnyk menyalahi aturan. Kaya brpegangan dg yg bkn muhrim dll,0
2025-03-18T12:49:50Z,@MasYeente205,"<a href=""https://www.youtube.com/watch?v=vFUT18yhMB8&amp;t=1055"">17:35</a> anjir cocok remake mahabarata",0
2025-03-17T17:11:35Z,@nuibari,Kasian ulet bulu (yono) udh susah2 masuk layar lebar eh malah kena cancel gegara abidzar,0
2025-03-17T17:11:20Z,@nuibari,Kasian ulet bulu (yono) udh susah2 masuk layar lebar eh malah kena cancel gegara abidzar,0
2025-03-17T01:18:30Z,@TERESIANOVIYANTI-o4d,Ariel Tatum udh gk bisa gendong lgi😂<br>sekelas Vino G aktor kelas kakap aja ga berani rubah² karakter di miracle in cell wkwkwk mknya Vino smpai di apresiasi aktor dr korea nya dan sampai dibikin season 2.<br>JANGAN NGADI NGADI DEH DEKIL,1
2025-03-17T01:17:37Z,@pisangmolen-r1x,Dunia hiburan indonesia bintang2 nya banyak arogan,1
2025-03-15T18:29:37Z,@dyahputriy3462,"Yg fanatik bikin indonesia makin gelap,aslinya orang² yg fanatik dan baper itu yg bikin indo susah maju😂😂",0
2025-03-15T13:37:56Z,@giendroid,"Hahaha setuju bgt sama komen itu, Cocokan jadi Aladin 😂",1
2025-03-15T04:08:10Z,@lodewa4740,"Ini alasan kenapa gua gk blh analisis film series di proposal skripsi gua, karna ditiap episodenya tuh punya narrative elements yg beda, mood themenya jg beda etc jadi bakal banyak data yg bakal masuk di skripisi gua yg kemungkinan banyak jg kontradiksi dan pembahasanya bakal kesana kemari, ini malah ngide ngubah series ke film ya malah bakal berubah drastis semuanyalah, cnth dr plot cerita aja pengenalan karakter, pemicu konflik, klimaks, turning point, resolusi udh pasti bakal singkat banget, yg mana kalo diseries pendalamannya pasti bakal intens, memang betul ekranisasi itu diperbolehkan tapi yg adopsi dr novel ke film aja banyak yg keskip pointnya, gmana yg dr series ke film pasti dr setiap elementnya baik yg intrinsik atau ekstrinsik harus banyak yg dicut. Dan dengan pdnya aktor itu bilang saya mau membuat karakter saya sendiri whaaaat 😂, itu mah bkn adopsi series ke film tapi emang kaga niat 😅",0
2025-03-15T03:03:40Z,@minayeonyaulia7805,"nonton study grup pemeran utamanya harus belajar karakter yg mau dia peranin kurang lebih 8bulan, dan latihan bela diri, anaknya uj yg mau bawain remake busines proposal yg udah viral versi koreanya malah selengean nantangin kpopers, Giliran dihujat atas apa yg dia perbuat ngomongnya rasis😂<br>dan filmnya yg nonton cuman emaknya sama rombongan temen pengajian serta tetanga komplek😂😂😂",0
2025-03-14T16:53:08Z,@rajakelana2990,"Jujur gw agak jijik sama abidzar, bukan gak suka.. keliatan sok paling keren padahal 😂😂😂<br>Tp kalo dy di boikot gara2 ulah dia berarti dy tolol bikin orang udah rugi.. dan gak salah gw gak suka😅",1
2025-03-14T12:56:39Z,@kalimantanmancingbebas9807,Aktor tertolol yg pernah hidup di dunia konoha,1
2025-03-14T12:27:56Z,@alterknight12-y2p,Intro nya gg,0
2025-03-14T10:49:56Z,@NiningPurwati_,Abudzar harus byr gnti rugi. .,0
2025-03-14T10:04:36Z,@kukubima234,Bct,0
2025-03-14T07:01:23Z,@thenameis_tha,"Besok besok kalau mau film, baju yang melibatkan banyak fans te😂rtentu, tim marketing sama tim survey, riset dan tim pendalaman karakternya kerja lebih keras. Semangat semuanya",0
2025-03-14T03:18:47Z,@wawan10,Pantes dibilang tolol😂 emg goblok bnget sumpah wkwk,0
2025-03-13T20:19:34Z,@yusi.rahmatika,"<a href=""https://www.youtube.com/watch?v=vFUT18yhMB8&amp;t=1003"">16:43</a> ini sih. lu jualan sesuatu yg spesifik tapi lu malah ngeroasting pembelinya sampe di poin &quot;ini orang kenapa dah?&quot;. ya siapa yg mau beli dagangannya kalau begitu? service tidak ramah bintang satu",0
2025-03-13T04:19:03Z,@ayuthreesuka,"aktor sebesar JuJihoon aja melakukan riset sampai 3 bulan memahami tokoh dokter yang diperankan , sebelum syuting jadi dokter di trauma code, dan Boom hasilnya meledak. padahal track record drama dramanya udah bagus, fans nya banyak, tapi dia tetap berendah hati . ayolah para artis dan yang mau besar jadi artis serta industri film sinetron Indonesia, belajar dari korsel, industri mereka sangat amat serius, ini industri namanya  kalau mau maju, semua harus dikerjakan benar benar detail dan profesional meskipun genrenya drama komedi",0
2025-03-12T12:19:28Z,@muhammadrusdian8396,INTINYA TOMBOLL ABIZAAARRRR KONTOLLLLLLLLLLLLLLL ----&gt;&gt;&gt; SIPALING GAK BUTUH PENONONTON . TUHH LIAT GARA GARA KELAKUAN LOO ARTIS ARTIS LAIN KENA IMBASNYAA SUMPAAHHH TOLOLLLLL SO SO IDEALISSS LOO MASIHH BOCILL ANJIINGG JANGAN SO LAH,0
2025-03-11T23:29:03Z,@gf_itoshi_sae,amit deh masa cowo gw disandingin sama tukang parkir 😂,1
2025-03-11T20:02:51Z,@JeAnYu.19,Musik awalnya jd keinget maen O2Jam 🤣🤣,0
2025-03-11T17:00:21Z,@sandrarizkyna7224,"Kalo pemikiran gua sih gini ya , si ariel tatum sampe bisa ngomong &quot; gabutuh penonton&quot; itu karna dia udh capek dan ga peduli soal film nya . Karna dia capek nyapuin kesalahan kesalahan temen temen nya yg blunder, sementara dia udh berusaha bertata bahasa yang bagus , pendalaman katakter yg bagus dan acting yg bagus . Tapi temennya ini ga sadar sadar dia blunder karna nyerang target market mereka sendiri yaitu K-drama lovers dan kpopers. Padahal kalo pemainnya humble dan rendah hati buat dapetin attention penonton pasti ga segitu penonton nya . Beda sama artis lain yang bintangin film remake yang humble dan respect banget sama film original nya . Dia malah ngecam target market nya sendiri . Sebenernya yang kasian ya ariel tatum dan crew film dan para para donatur nya film gagal cuma karna pemainnya ga profesional dan gatau target market nya .",0
2025-03-11T07:36:41Z,@ivannymonita1000,Mending lu aja yg cocok jd sutradara nya 😬,0
2025-03-11T04:08:48Z,@GabutBener,zar tonton ini zar..malu maluin lo,0
2025-03-10T21:52:45Z,@laquica4608,masalahnya emang mukenye kek palkon,0
2025-03-10T21:47:37Z,@annazardarul9479,prinsip gue adalah ga mau nonton adaptasi luar negeri ke dalam negeri dan/atau dari komik atau animasi ke live action.,0
2025-03-10T19:14:09Z,@dedenfirman6972,Lips servis 😂,0
2025-03-10T16:14:40Z,@dewiparimitha5158,Masalahnya film ini remake... Dan judulnya sama kayak seriesnya yg super terkenal itu. Dan dy mau nyiptain karakter sendiri... Kocakkkk... Ya jangan mainin film remake.,0
2025-03-10T16:07:51Z,@dewiparimitha5158,Filmya sih ringan dan cukup menghibur sih... Untuk bikin ketawa. Tapi kena cancel duluan... Jadi kasihan,0
2025-03-10T06:39:31Z,@Putrifheny,Artis terpintar tahun ini 😴😴😴,0
2025-03-09T10:37:52Z,@seberkas_suara,"<a href=""https://www.youtube.com/watch?v=vFUT18yhMB8&amp;t=1033"">17:13</a> Kenapa abidzar? Karena Reza lagi sibuk project lain mungkin, biasa kan dia mulu 😅",0
2025-03-09T02:23:12Z,@nadhifatulmukaromah8333,"Jujur aku gak suka sama pemain nya , maka nya gk nonoton <br>dan kaya gak pas gtu sama pemain nya , ya gtu lah pokok nya😬",0
2025-03-08T22:53:59Z,@christianyyyy,I/10 cok sumpah ngakak,0
2025-03-08T18:15:01Z,@panjipradipta9426,Music pas opening mantappp keren,0
2025-03-08T16:42:50Z,@iyasayariyan,LOL ga expect review film ini bawa-bawa si Ernanda desainer jersey timnas 😅,0
2025-03-08T16:11:43Z,@vendymetromell1157,Hadeh.... Perkara nya ude lebihin kasus korup ya. Heboooh,0
2025-03-08T14:22:16Z,@youmynee,Maksudnya &quot;rage bait&quot; biar banyak nonton malah ngak ada yg nonton😂... inilah dua sisi marketing Indonesia mereka merasa ngartiss kebal antis sampai ngomong gitu😂,0
2025-03-08T03:46:31Z,@ayuneyo2675,Rachel zegler kedua 🙄,0
2025-03-08T03:16:14Z,@Gw-Viewers,"Umur kalian mirip,rambutnya juga mirip bg wkwkw",0
2025-03-08T03:05:28Z,@elhubby,"Abidzar : Bang, udah bang 😭",0
2025-03-07T13:22:31Z,@paddyjun,nah puas kan netizen kalo marah2 diwakilin😂,0
2025-03-07T11:17:09Z,@mikamihoyo2774,Gue aja lari kalo ketemu wibu,0
2025-03-07T06:16:44Z,@eaj_sunflower,Nilai 6/10 aja udh Kebagusan bang😂😂😂,0
2025-03-07T05:46:35Z,@wkwkwkwkwkwkwmekwkwkw,"ibaratnya gw punya usaha trus gw rekrut marketing buat jualin produk gw, eh marketing gw malah caci maki calon pembeli seolah2 dia yg punya perusahaan, sebagai owner masih bagus klo marketingnya cuma gw pecat doang gak sampe gw anj*ng2in",0
2025-03-07T01:52:59Z,@nayaana-l7k,"<a href=""https://www.youtube.com/watch?v=vFUT18yhMB8&amp;t=415"">6:55</a> - <a href=""https://www.youtube.com/watch?v=vFUT18yhMB8&amp;t=474"">7:54</a> 👍🏻",0
2025-03-07T01:19:20Z,@Marie-d1y9s,"Emang ni bocah artis karbitan,ganteng kagak malah belagu😂😂",0
2025-03-06T23:51:28Z,@BeHonest_2024,"Jujur gw pengen ngakak, krn gw br tau Indonesia setidak kreatif itu kah? sampe harus slalu remake drakor apalagi genre romcom..plis, gw pas masa remaja novel agnes jesica aja blm smua seri gw baca..ada jutaan teenlit dr penulis2 novel hebat d Indonesia dr zaman gw remaja sampe detik ini masih sangat amat banyak novel romance teenlit yg idenya fresh dll, blm diangkat para sutradara..KENAPA HARUS BANGET remake drakor sih? Cerita2 romcom nya Indo tuh lebih relate sm kondisi budaya kita drpd remake drakor..kita punya nilai sendiri loh, tp malah milihnya remake drakor..pls, budgetnya aja beda bgt 😂 komik webtoon Indo yg dibikin bioskop aja msh byk ngaco tuh trutama Eggnoid..astaga webtoon kecintaan gw jd ancur dr imajinasi total pas dibuat Indo..klo blm siap genre2 begitu, yauda ambil ajalah teenlit2 yg ringan, g makan budget tp alur crita fresh dll..apa yg salah dan kurang, coba evaluasi liat drakornya bukan tertarik remake nya..drakor byk bgt mrk nunjukin bangunan2 iconic mrk dan nunjukin life style d sana..knp sih g coba bikin yg begini d Indo..byk banget loh kesempatan ngulik negara ini, secara budaya kita itu dr ribuan suku loh..novel jg ada banyak..g perlu lah mencuri identitas drakor..Indonesia itu hrs mulai berani punya identitas, jadi diri sendiri dan kenali jati diri kelebihan negara ini..d drakor bahkan isu2 politik diambil sbg cuplikan sindiran satir d drakor nya..napa g coba kritik2 koruptor d drama nya Indo dll",1
2025-03-07T21:46:19Z,@seftii-r,"Aku setuju sih, tapi menurutku film Indonesia itu genre nya horror terus. Itu yang bikin bosenin, ngelihat film yg horror mistis tuh udh ga logis lah. Jadi kebanyakan pasti nonton drama dari negara lain. Misalnya film yg aku terakhir nonton di bioskop &#39;pengantin iblis&#39; sumpah itu film ga beda jauh dari film horor dari Indonesia kebanyakan.",0
2025-03-06T21:34:44Z,@delsbea,Ngene iki ngisi ngisini Indonesia lee😢,0
2025-03-06T17:27:26Z,@Ngakaknasional,Jadi inget my love from the star yg di buat fersi indo. Itu baru menurut aku bagus banget sihh❤,0
2025-03-06T00:34:03Z,@yenivita4477,Mulut mu harimau😅,0
2025-03-05T22:09:01Z,@justaqp,"gakebayang yang tugas nya jadi keeper mereka selama promo hidupnya seambruk apa skrg🤣<br><br>btw kalo artis lg promo film, biasanya/harusnya ada keeper nya buat ngerem2in si artis. atau nyeleksi mana yg harus dibuang/dijawab ulang",0
2025-03-05T20:18:11Z,@Hanna-lw4to,"Kalau kata gue sih,JANGAN SONGONG sih.SIMPLE BANGET.Entah lu itu siapa,mau elunya udah dikenal jutaan manusia kek,apa kek,lu bisa jatuh ketanah kapan aja",0
2025-03-05T11:42:25Z,@KeyPark-s2c,kalo kagak suka hal2 yang macam kpop kalo bagi lo itu apaan sih.. ngapain approved buat main film… 🤦🏻‍♀️ lagi ya jelas laa yg original lebih best daripada adaptasi..  expectation lo mau sebesar apa?? wajar ga sih pro kontra dalam dunia entertain?? tau sendiri fans kpop kdrama gimana wkwk😅,0
2025-03-05T09:22:41Z,@marzad1041,kucing juga keknya,0
2025-03-05T08:49:37Z,@Shynix69,tidak pr wise,0
2025-03-05T06:26:27Z,@manusiapari375,Palingan yg nonton juga jamaah nya emak pipik,0
2025-03-04T23:49:50Z,@palyauma,wkwkwk abidzar abidzar 😂,1
2025-03-04T20:04:25Z,@ArmanSyarif-kg7pe,Bodo amat,0
2025-03-04T18:56:13Z,@jacobtinauw4175,Definisi terlalu menjiwai peran sampai kebawa ke dunia nyata 😂,0
2025-03-04T16:04:34Z,@Jackblack-je1qj,"bang, tolong PLIS BANGET, KASI TAU DIMANA LU BELI BLAZER2 LU BANG",0
2025-03-04T14:39:23Z,@20akbar00,Industri entertainment artinya memberikan hiburan ke orang lain. Belum apa2 udah belagu mana ada orang yang bisa terhibur? 🙄🙄,0
2025-03-04T06:42:36Z,@HestiKinora,abidzar kntol sok ngartis tod,0
2025-03-04T04:19:07Z,@カミナリさん-k6r,Mahabarata gak tuh wkwkwkwkkw,0
2025-03-04T03:14:24Z,@HyperionGaming,"&quot;Klo ga mau nonton ga papa, masi BANYAK ORANG LAIN selain kamu&quot;<br>Pertanyaannya sekarang: Ini lebih kepada &quot;ga ada yang nonton&quot;, ketimbang &quot;Banyak Orang Lain&quot; yang nonton",0
2025-03-03T21:45:19Z,@namikazerey3987,Abidjar tolol otw ranting 1 lah di imdb biar cepet guling tikar 😂,0
2025-03-03T03:57:44Z,@ellyn890,"Kocak sih, thanks bang udh review",0
2025-03-02T23:15:44Z,@firdaus7298,Rmbut lu mirip bang wkwk,0
2025-03-02T17:07:08Z,@emadwi9159,makasih bng udh ngewakilin,0
2025-03-02T15:58:05Z,@parland2678,"stuju kalo untuk rules 1 , Jangan ikut campur  soal bola kalau lu gatau apa2 tentang sepak bola.",3
2025-03-02T11:57:21Z,@Edtmf,"Wkwkwkwk tengil, mending ganteng",0
2025-03-02T03:42:27Z,@ammysarah7920,"Ini, umi pipiknya kemana sih",0
2025-03-02T03:01:36Z,@ahmadrauhani8150,"Ngakak di waktu <a href=""https://www.youtube.com/watch?v=vFUT18yhMB8&amp;t=629"">10:29</a> kurang bang padahal lagi puasa",1
2025-03-02T02:11:24Z,@oksinaeralista6669,maksain bgt 12eps jdi ga sampe 2 jam😂,0
2025-03-01T20:59:25Z,@chroro503,"1 faktor paling penting yang kurang lu jelasin bro, yap karna Abidzar. Coba kalo seandainya itu Reza Rahardian mungkin akan beda tanggapannya dan reaksinya, tapi emang bego banget sih, nama belum sebesar Reza Rahardian tapi udah sok akhirnya kena cancel",0
2025-03-01T14:24:41Z,@DavidNurbianto-x1h,Lucu banget kok bisa dia ngomong gitu ya,0
2025-03-01T14:12:52Z,@rahmasekarayu3149,Menurutku film Indonesia meniru film asing kurasa tidak akan sukses deh apalagi niru film korea atau Webtoon yang nge-hits kalau mau meniru cobalah cari aktor/akteris yang bermutu dan atitut yang baik dan juga kualitas pembuatan filmnya karena aku yang pencinta baca manga/Webtoon dan dramanya jadi kecewa saat orang Indonesia bikin film yang persis diwebtoon tapi tidak pas,0
2025-03-01T06:56:06Z,@genshoryukenpou,"Abidzar ke ngelantur : loe siapa, ngapain ngekriitik gw mulu, emang loe buzzer apa ?",1
2025-03-01T01:54:22Z,@nmap9312,Rules like a shit,0
2025-03-01T00:50:23Z,@ikanindotv,Ngomong tok lambemu,0
2025-02-28T09:21:34Z,@marffazzam7745,Keren banget editan intronya 🎉🎉,0
2025-02-28T09:05:49Z,@maschandra1131,Lagian film udah rame di negeri aslinya mau di cover ulang lagi 😂😂😂,1
2025-02-28T00:49:36Z,@kelinciputih8045,Cat lover juga,0
2025-02-28T00:30:23Z,@pasloverspartoandresule2395,"Gpp2. Diantara jutaan yg ngelawan, tetep hrs ada satu yg bilang kebenaran, jd inget pepatah, jika kebenaran berdasarkan pd ikut2 an yg beredar d msyrakat, mk ada sistem yg salah, cntohnya kasus gus miftah kmren, semua yg kena sorot kamera jd salah, kepala dongak dikit dikira sombong. Netizen maha menilai karakter org memang. Tunggu pertnggung jawaban nanti aja",0
2025-02-28T00:22:40Z,@aryamahardika4825,"Oo bisnis proposal, cukup miracel in cell ver indo aja yg sukses sisanya cringe hanya sekedar meniru aja feeling film nya gak ada, kesannya boring karena sudah nonton yg orinya",0
2025-02-27T22:54:26Z,@yanglektapibolehdicoba9023,kenapa gak Sule aja sih peran utamanya 😢,0
2025-02-27T15:51:06Z,@madeastrawicaksana,"saya umur 38,entah apa karna usia saya atau saya yg ketinggalan jaman<br>belakangan saya sering sekali melihat istilah2 baru yg menurut saya &quot;buat apa&quot;<br>seperti cancel,konoha,wakanda,dll yg saya tdk ingat.<br>kenapa tdk pakai bahasa indonesia saja?<br>menurut saya komunikasi dgn forum terbuka,sebaiknya pakai padanan kata mayoritas yg dimengerti org umum.<br>kalau anda jago bhs.inggris bs digunakan ketika diluar negri/berbicara dgn bule.<br>yg aneh sesama org indonesia berbicara campur inggris.jd timbul pertanyaan saya &quot;buat apa?&quot;",0
2025-02-27T12:33:39Z,@suryaadiputra599,wkwk falcon bonyok bayar buzzer cma buat narik peminat dan ngalihin isu,0
2025-02-27T08:09:35Z,@Arhas1997,Gw kasian yg di belakang layar aja sih😢,0
2025-02-27T07:47:49Z,@Penembakmonster,"PANGSA PASAR om , btw bagus penjelasan lo , gw sub",0
2025-02-27T05:45:50Z,@akhmedramadan82,"Laa dalaah ews toh Lee koyok²e ra bakat dunia akting ews rasah mekso nyeleb, thelek rejeki liyane iyo le abidar. Mengko isin lo dikomeni karo Mak&#39;e lan cs&#39;e ha 9kX 🎉😅",0
2025-02-27T04:47:55Z,@kofukuchino6515,that&#39;s so loud wkkw,0
2025-02-27T04:15:16Z,@suYono-sh9fc,Kalah sama rating boruto,1
2025-02-27T00:10:14Z,@Short_happily,ini timoti ga bahas kripto?,0
2025-02-26T19:09:54Z,@danielagungsaputra812,Just gen z,0
2025-02-26T16:06:21Z,@newkidz,"Film Indo yang &quot;terinspirasi&quot; dari film Korea emang selalu kacau sih, beda culture tapi dipaksain banget.",0
2025-02-26T15:18:24Z,@Spinoza1821,gelooo konten paling asyik sepanjang gw ngikutin elu sih ni bang semangat dahh👏😂,2
2025-02-26T15:03:21Z,@sendypst1711,Film adaptasi korea yang gue tonton cuma sweet 20.,0
2025-02-26T09:10:31Z,@galangkavalera3629,Ganjar Mahfud terjungkal karena meremehkan fans Bola....bener sekali,0
2025-02-26T08:55:45Z,@nadziflc,Harusnya sih verel bramasta yang cocok,1
2025-02-26T06:08:17Z,@Yusisyahalea553,Lebayy kali cara ngmong lo bang 👎🏻,0
2025-02-26T01:49:26Z,@Velascion,Anak kemarin sore banyak belagu padahal belom jadi aktor papan atas 😂,1
2025-02-25T19:22:04Z,@nandaryrs,gua kesel jugak liat abizar ini 😡,0
2025-02-25T15:19:06Z,@arifiki7345,Knapa ngga billy davidson atau kenny austin yg jadi pemeran utama knapa musti si dia sih,1
2025-02-25T13:25:13Z,@moldyboys1124,Bacot lo bang,0
2025-02-25T10:02:42Z,@wianggaraynadi3231,"music intro eps ini judulnya apa ya, please let me know.. there&#39;s something about it 😅",0
2025-02-25T09:34:03Z,@ikhwanadli1409,"<a href=""https://www.youtube.com/watch?v=vFUT18yhMB8&amp;t=651"">10:51</a> wkwkw dasar gen z😂",0
2025-02-25T08:42:59Z,@JiHyunPeTziE,"gile gw sukak sm formatnya,, klo butuh freelancer, mauk ko,, butuh bnyk belajar niii",0
2025-02-25T03:44:02Z,@lyma-march,Kenapa nggak casting actornya yang mendekati Webtoon atau dramanya aja sih? nggak usah lokal banget juga nggak apa-apa 😂 jujur nggak banget dua male actornya itu,0
2025-02-25T03:16:25Z,@zutta27,"SDM rendah ya gitu, otak gk nyampe. Wajar lah.",0
2025-02-25T02:09:31Z,@m.a.sgaming123,"<a href=""https://www.youtube.com/watch?v=vFUT18yhMB8&amp;t=96"">1:36</a> itu 10/10 🗿",0
